route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-1209972,000001,OCESN2052F553442:2022-02-04T20:25:18Z,2052,0,1,
OCESN-1209972,000002,OCESN2052F553820:2022-01-31T20:33:42Z,2052,0,2,
OCESN-1209972,000003,OCESN2052F712906:2022-02-02T10:53:24Z,2052,0,3,
OCESN-1209972,000004,OCESN2052F733145:2022-02-04T20:25:18Z,2052,0,4,
OCESN-1209972,000005,OCESN2058F527029:2022-01-26T20:39:16Z,2058,0,5,
OCESN-1209972,000006,OCESN2058F555656:2022-01-26T20:39:16Z,2058,0,6,
OCESN-1209972,000007,OCESN2058F706185:2022-02-02T10:53:24Z,2058,0,7,
OCESN-1209972,000008,OCESN2060F522674:2022-01-31T20:33:42Z,2060,0,8,
OCESN-1209972,000009,OCESN2060F554299:2022-01-26T20:39:16Z,2060,0,9,
OCESN-1209972,000010,OCESN2060F569249:2022-01-26T20:39:16Z,2060,0,10,
OCESN-1209972,000011,OCESN2060F569250:2022-01-26T20:39:16Z,2060,0,11,
OCESN-1209972,000004,OCESN2060F569251:2022-01-26T20:39:16Z,2060,0,12,
OCESN-1209972,000012,OCESN2060F638281:2022-01-26T20:39:16Z,2060,0,13,
OCESN-1209972,000013,OCESN2060F638452:2022-01-31T20:33:42Z,2060,0,14,
OCESN-1209972,000003,OCESN2060F654202:2022-01-26T20:39:16Z,2060,0,15,
OCESN-1209972,000007,OCESN2061F568137:2022-01-28T20:47:56Z,2061,1,16,
OCESN-1209972,000014,OCESN2061F638888:2022-01-28T20:47:56Z,2061,1,17,
OCESN-1209972,000015,OCESN2061F664378:2022-01-26T20:39:16Z,2061,1,18,
OCESN-1209972,000016,OCESN2061F664379:2022-02-03T20:24:11Z,2061,1,19,
OCESN-1209972,000017,OCESN2061F689044:2022-02-03T20:24:11Z,2061,1,20,
OCESN-1209972,000018,OCESN2061F689046:2022-01-28T20:47:56Z,2061,1,21,
OCESN-1209972,000019,OCESN2062F570918:2022-01-26T20:39:16Z,2062,0,22,
OCESN-1209972,000007,OCESN2062F645630:2022-01-26T20:39:16Z,2062,0,23,
OCESN-1209972,000020,OCESN2062F647343:2022-02-03T20:24:11Z,2062,0,24,
OCESN-1209972,000021,OCESN2064F554056:2022-01-26T20:39:16Z,2064,0,25,
OCESN-1209972,000022,OCESN2064F643232:2022-02-03T20:24:11Z,2064,0,26,
OCESN-1209972,000018,OCESN2064F707506:2022-02-03T20:24:11Z,2064,0,27,
OCESN-1209972,000005,OCESN2070F521754:2022-01-26T20:39:16Z,2070,0,28,
OCESN-1209972,000023,OCESN2070F554024:2022-01-26T20:39:16Z,2070,0,29,
OCESN-1209972,000020,OCESN2071F731016:2022-02-03T20:24:11Z,2071,1,30,
OCESN-1209972,000024,OCESN2077F553760:2022-01-26T20:39:16Z,2077,1,31,
OCESN-1209972,000021,OCESN2077F553761:2022-01-26T20:39:16Z,2077,1,32,
OCESN-1209972,000025,OCESN2077F666793:2022-02-03T20:24:11Z,2077,1,33,
OCESN-1209972,000003,OCESN2077F689047:2022-01-26T20:39:16Z,2077,1,34,
OCESN-1209972,000018,OCESN2077F689048:2022-01-26T20:39:16Z,2077,1,35,
OCESN-1461992,000026,OCESN2087F553762:2022-01-26T20:39:16Z,2087,1,36,
OCESN-1461992,000027,OCESN2087F553766:2022-01-26T20:39:16Z,2087,1,37,
OCESN-1461992,000028,OCESN2087F565296:2022-01-26T20:39:16Z,2087,1,38,
OCESN-1461992,000029,OCESN2087F676468:2022-02-04T20:25:18Z,2087,1,39,
OCESN-1209972,000030,OCESN2088F523266:2022-01-26T20:39:16Z,2088,0,40,
OCESN-1209972,000031,OCESN2088F553880:2022-01-26T20:39:16Z,2088,0,41,
OCESN-1209972,000032,OCESN2088F568538:2022-01-26T20:39:16Z,2088,0,42,
OCESN-1209972,000033,OCESN2088F672813:2022-02-03T20:24:11Z,2088,0,43,
OCESN-1209972,000034,OCESN2088F672814:2022-02-03T20:24:11Z,2088,0,44,
OCESN-1209972,000018,OCESN2088F711897:2022-02-02T10:53:24Z,2088,0,45,
OCESN-1209972,000021,OCESN2091F553770:2022-01-26T20:39:16Z,2091,1,46,
OCESN-1209972,000035,OCESN2091F666795:2022-02-03T20:24:11Z,2091,1,47,
OCESN-1209972,000018,OCESN2091F689093:2022-01-26T20:39:16Z,2091,1,48,
OCESN-1209972,000028,OCESN2094F694036:2022-01-26T20:39:16Z,2094,0,49,
OCESN-1461992,000036,OCESN2096F553503:2022-01-26T20:39:16Z,2096,0,50,
OCESN-1461992,000028,OCESN2096F553854:2022-01-26T20:39:16Z,2096,0,51,
OCESN-1461992,000037,OCESN2096F553967:2022-01-26T20:39:16Z,2096,0,52,
OCESN-1461992,000038,OCESN2096F553968:2022-01-26T20:39:16Z,2096,0,53,
OCESN-1461992,000039,OCESN2096F572715:2022-01-26T20:39:16Z,2096,0,54,
OCESN-1461992,000040,OCESN2096F627188:2022-01-26T20:39:16Z,2096,0,55,
OCESN-1461992,000041,OCESN2096F627189:2022-01-26T20:39:16Z,2096,0,56,
OCESN-1461992,000042,OCESN2096F629260:2022-01-26T20:39:16Z,2096,0,57,
OCESN-1461992,000029,OCESN2096F647647:2022-02-02T10:53:24Z,2096,0,58,
OCESN-1209971,000043,OCESN2202F522758:2022-01-26T20:39:16Z,2202,0,59,
OCESN-1209971,000044,OCESN2202F647441:2022-02-03T20:24:11Z,2202,0,60,
OCESN-1209971,000045,OCESN2202F689049:2022-01-26T20:39:16Z,2202,0,61,
OCESN-1209971,000046,OCESN2202F712728:2022-02-03T20:24:11Z,2202,0,62,
OCESN-1461992,000047,OCESN2203F516682:2022-01-26T20:39:16Z,2203,1,63,
OCESN-1461992,000048,OCESN2203F518597:2022-02-02T10:53:24Z,2203,1,64,
OCESN-1461992,000049,OCESN2203F522767:2022-01-26T20:39:16Z,2203,1,65,
OCESN-1461992,000009,OCESN2203F535316:2022-01-26T20:39:16Z,2203,1,66,
OCESN-1461992,000050,OCESN2203F553103:2022-01-26T20:39:16Z,2203,1,67,
OCESN-1461992,000051,OCESN2203F553759:2022-01-26T20:39:16Z,2203,1,68,
OCESN-1461992,000052,OCESN2203F568932:2022-01-26T20:39:16Z,2203,1,69,
OCESN-1461992,000053,OCESN2203F569757:2022-01-26T20:39:16Z,2203,1,70,
OCESN-1461992,000054,OCESN2203F570997:2022-01-26T20:39:16Z,2203,1,71,
OCESN-1461992,000029,OCESN2203F656642:2022-01-26T20:39:16Z,2203,1,72,
OCESN-1461992,000055,OCESN2204F512641:2022-01-26T20:39:16Z,2204,0,73,
OCESN-1461992,000056,OCESN2204F517292:2022-01-26T20:39:16Z,2204,0,74,
OCESN-1461992,000050,OCESN2204F518784:2022-01-26T20:39:16Z,2204,0,75,
OCESN-1461992,000057,OCESN2204F553478:2022-01-26T20:39:16Z,2204,0,76,
OCESN-1461992,000058,OCESN2204F569758:2022-01-26T20:39:16Z,2204,0,77,
OCESN-1461992,000059,OCESN2204F573348:2022-01-26T20:39:16Z,2204,0,78,
OCESN-1461992,000051,OCESN2204F628493:2022-01-26T20:39:16Z,2204,0,79,
OCESN-1461992,000054,OCESN2204F656806:2022-01-26T20:39:16Z,2204,0,80,
OCESN-1461992,000029,OCESN2204F692188:2022-01-26T20:39:16Z,2204,0,81,
OCESN-1209971,000060,OCESN2208F535405:2022-02-03T20:24:11Z,2208,0,82,
OCESN-1209971,000009,OCESN2208F569016:2022-01-26T20:39:16Z,2208,0,83,
OCESN-1209971,000061,OCESN2208F569019:2022-01-26T20:39:16Z,2208,0,84,
OCESN-1209971,000062,OCESN2208F638254:2022-01-26T20:39:16Z,2208,0,85,
OCESN-1209971,000003,OCESN2208F723453:2022-02-03T20:24:11Z,2208,0,86,
OCESN-1209971,000009,OCESN2210F520525:2022-01-26T20:39:16Z,2210,0,87,
OCESN-1209971,000012,OCESN2210F553735:2022-01-26T20:39:16Z,2210,0,88,
OCESN-1209971,000063,OCESN2210F569767:2022-01-26T20:39:16Z,2210,0,89,
OCESN-1209971,000061,OCESN2210F638883:2022-01-26T20:39:16Z,2210,0,90,
OCESN-1209971,000003,OCESN2210F727015:2022-02-02T20:24:50Z,2210,0,91,
OCESN-1209971,000060,OCESN2210F728616:2022-02-02T20:24:50Z,2210,0,92,
OCESN-1209971,000032,OCESN2214F518865:2022-01-27T20:27:57Z,2214,0,93,
OCESN-1209971,000064,OCESN2214F638394:2022-01-26T20:39:16Z,2214,0,94,
OCESN-1209971,000018,OCESN2214F712928:2022-02-02T10:53:24Z,2214,0,95,
OCESN-1209971,000065,OCESN2226F552329:2022-01-26T20:39:16Z,2226,0,96,
OCESN-1209971,000066,OCESN2226F637912:2022-02-03T20:24:11Z,2226,0,97,
OCESN-1209971,000018,OCESN2226F707546:2022-02-03T20:24:11Z,2226,0,98,
OCESN-1209971,000067,OCESN2229F638275:2022-01-26T20:39:16Z,2229,1,99,
OCESN-1209971,000068,OCESN2229F638279:2022-01-26T20:39:16Z,2229,1,100,
OCESN-1209971,000059,OCESN2229F672263:2022-01-26T20:39:16Z,2229,1,101,
OCESN-1209971,000003,OCESN2229F711467:2022-02-02T10:53:24Z,2229,1,102,
OCESN-1209971,000065,OCESN2233F648483:2022-01-26T20:39:16Z,2233,1,103,
OCESN-1209971,000069,OCESN2233F714254:2022-02-04T20:25:18Z,2233,1,104,
OCESN-1209971,000070,OCESN2233F733190:2022-02-04T20:25:18Z,2233,1,105,
OCESN-143,000071,OCESN2234F520074:2022-02-04T20:25:18Z,2234,0,106,
OCESN-143,000022,OCESN2234F671908:2022-02-03T20:24:11Z,2234,0,107,
OCESN-143,000018,OCESN2234F712592:2022-02-03T20:24:11Z,2234,0,108,
OCESN-143,000072,OCESN2234F733146:2022-02-04T20:25:18Z,2234,0,109,
OCESN-143,000002,OCESN2236F567815:2022-02-03T20:24:11Z,2236,0,110,
OCESN-143,000003,OCESN2236F715041:2022-02-03T20:24:11Z,2236,0,111,
OCESN-143,000017,OCESN2237F519896:2022-01-26T20:39:16Z,2237,1,112,
OCESN-143,000073,OCESN2237F519897:2022-02-03T20:24:11Z,2237,1,113,
OCESN-143,000074,OCESN2237F553309:2022-01-26T20:39:16Z,2237,1,114,
OCESN-143,000021,OCESN2237F646711:2022-01-26T20:39:16Z,2237,1,115,
OCESN-143,000018,OCESN2237F712409:2022-02-02T10:53:24Z,2237,1,116,
OCESN-1461992,000075,OCESN2239F521272:2022-01-26T20:39:16Z,2239,1,117,
OCESN-1461992,000024,OCESN2239F522838:2022-01-26T20:39:16Z,2239,1,118,
OCESN-1461992,000076,OCESN2239F553179:2022-01-26T20:39:16Z,2239,1,119,
OCESN-1461992,000034,OCESN2239F558632:2022-01-26T20:39:16Z,2239,1,120,
OCESN-1461992,000077,OCESN2239F638234:2022-01-29T20:46:58Z,2239,1,121,
OCESN-1461992,000078,OCESN2239F639465:2022-01-29T20:46:58Z,2239,1,122,
OCESN-1461992,000079,OCESN2239F647051:2022-01-26T20:39:16Z,2239,1,123,
OCESN-1461992,000069,OCESN2239F688931:2022-01-26T20:39:16Z,2239,1,124,
OCESN-1461992,000003,OCESN2239F688935:2022-01-26T20:39:16Z,2239,1,125,
OCESN-143,000080,OCESN2241F526268:2022-02-03T20:24:11Z,2241,1,126,
OCESN-143,000018,OCESN2241F709106:2022-02-03T20:24:11Z,2241,1,127,
OCESN-1461992,000081,OCESN2242F520169:2022-01-30T20:29:05Z,2242,0,128,
OCESN-1461992,000082,OCESN2242F520524:2022-01-26T20:39:16Z,2242,0,129,
OCESN-1461992,000083,OCESN2242F522855:2022-01-26T20:39:16Z,2242,0,130,
OCESN-1461992,000084,OCESN2242F525604:2022-01-26T20:39:16Z,2242,0,131,
OCESN-1461992,000028,OCESN2242F553126:2022-01-26T20:39:16Z,2242,0,132,
OCESN-1461992,000085,OCESN2242F553586:2022-01-26T20:39:16Z,2242,0,133,
OCESN-1461992,000086,OCESN2242F569780:2022-01-26T20:39:16Z,2242,0,134,
OCESN-1461992,000029,OCESN2242F656517:2022-01-26T20:39:16Z,2242,0,135,
OCESN-1461992,000087,OCESN2242F689104:2022-01-30T20:29:05Z,2242,0,136,
OCESN-143,000088,OCESN2243F553125:2022-02-03T20:24:11Z,2243,1,137,
OCESN-143,000069,OCESN2243F712941:2022-02-03T20:24:11Z,2243,1,138,
OCESN-143,000006,OCESN2246F517476:2022-01-28T20:47:56Z,2246,0,139,
OCESN-143,000005,OCESN2246F522860:2022-01-28T20:47:56Z,2246,0,140,
OCESN-143,000007,OCESN2246F711140:2022-02-02T10:53:24Z,2246,0,141,
OCESN-143,000080,OCESN2247F638488:2022-02-03T20:24:11Z,2247,1,142,
OCESN-143,000089,OCESN2247F648504:2022-02-03T20:24:11Z,2247,1,143,
OCESN-143,000059,OCESN2247F694441:2022-01-26T20:39:16Z,2247,1,144,
OCESN-143,000018,OCESN2247F714281:2022-02-03T20:24:11Z,2247,1,145,
OCESN-143,000090,OCESN2249F558355:2022-02-03T20:24:11Z,2249,1,146,
OCESN-143,000091,OCESN2249F628611:2022-01-26T20:39:16Z,2249,1,147,
OCESN-143,000007,OCESN2249F718591:2022-02-02T10:53:24Z,2249,1,148,
OCESN-141,000092,OCESN2253F711077:2022-02-03T20:24:11Z,2253,1,149,
OCESN-141,000093,OCESN2255F567819:2022-01-26T20:39:16Z,2255,1,150,
OCESN-141,000094,OCESN2255F578910:2022-01-26T20:39:16Z,2255,1,151,
OCESN-141,000095,OCESN2255F711511:2022-02-02T20:24:50Z,2255,1,152,
OCESN-141,000049,OCESN2260F507460:2022-01-26T20:39:16Z,2260,0,153,
OCESN-141,000014,OCESN2260F517746:2022-01-26T20:39:16Z,2260,0,154,
OCESN-141,000055,OCESN2260F522084:2022-01-26T20:39:16Z,2260,0,155,
OCESN-141,000096,OCESN2260F571854:2022-01-26T20:39:16Z,2260,0,156,
OCESN-141,000097,OCESN2260F649131:2022-02-03T20:24:11Z,2260,0,157,
OCESN-141,000098,OCESN2260F715034:2022-02-02T10:53:24Z,2260,0,158,
OCESN-141,000021,OCESN2262F454754:2022-01-26T20:39:16Z,2262,0,159,
OCESN-141,000099,OCESN2262F638388:2022-02-03T20:24:11Z,2262,0,160,
OCESN-141,000100,OCESN2262F712895:2022-02-03T20:24:11Z,2262,0,161,
OCESN-141,000024,OCESN2264F553119:2022-01-26T20:39:16Z,2264,0,162,
OCESN-141,000101,OCESN2264F672775:2022-02-03T20:24:11Z,2264,0,163,
OCESN-141,000024,OCESN2266F553196:2022-01-26T20:39:16Z,2266,0,164,
OCESN-141,000101,OCESN2266F711459:2022-02-03T20:24:11Z,2266,0,165,
OCESN-1209972,000102,OCESN2350F523513:2022-02-03T20:24:11Z,2350,0,166,
OCESN-1209972,000019,OCESN2350F523514:2022-02-03T20:24:11Z,2350,0,167,
OCESN-1209972,000103,OCESN2350F638414:2022-01-27T20:27:57Z,2350,0,168,
OCESN-1209972,000020,OCESN2350F646144:2022-01-27T20:27:57Z,2350,0,169,
OCESN-1209972,000007,OCESN2350F688955:2022-02-03T20:24:11Z,2350,0,170,
OCESN-1209972,000104,OCESN2350F711267:2022-02-03T20:24:11Z,2350,0,171,
OCESN-1209972,000004,OCESN2350F730900:2022-02-04T20:25:18Z,2350,0,172,
OCESN-1209972,000018,OCESN2352F511130:2022-01-26T20:39:16Z,2352,0,173,
OCESN-1209972,000031,OCESN2352F511131:2022-01-29T20:46:58Z,2352,0,174,
OCESN-1209972,000017,OCESN2352F553043:2022-01-26T20:39:16Z,2352,0,175,
OCESN-1209972,000071,OCESN2352F553777:2022-01-26T20:39:16Z,2352,0,176,
OCESN-1209972,000105,OCESN2352F557882:2022-01-27T20:27:57Z,2352,0,177,
OCESN-1209972,000106,OCESN2352F570960:2022-01-26T20:39:16Z,2352,0,178,
OCESN-1209972,000107,OCESN2352F608414:2022-01-26T20:39:16Z,2352,0,179,
OCESN-1209972,000040,OCESN2352F637821:2022-01-26T20:39:16Z,2352,0,180,
OCESN-1209972,000108,OCESN2352F701723:2022-01-29T20:46:58Z,2352,0,181,
OCESN-1209972,000085,OCESN2356F520685:2022-02-03T20:24:11Z,2356,0,182,
OCESN-1209972,000109,OCESN2356F520686:2022-02-03T20:24:11Z,2356,0,183,
OCESN-1209972,000110,OCESN2356F520687:2022-02-03T20:24:11Z,2356,0,184,
OCESN-1209972,000111,OCESN2356F520689:2022-01-26T20:39:16Z,2356,0,185,
OCESN-1209972,000112,OCESN2356F553399:2022-01-26T20:39:16Z,2356,0,186,
OCESN-1209972,000004,OCESN2356F557924:2022-01-26T20:39:16Z,2356,0,187,
OCESN-1209972,000009,OCESN2356F568151:2022-02-03T20:24:11Z,2356,0,188,
OCESN-1209972,000046,OCESN2356F568152:2022-02-03T20:24:11Z,2356,0,189,
OCESN-1209972,000113,OCESN2356F638331:2022-02-03T20:24:11Z,2356,0,190,
OCESN-1209972,000114,OCESN2356F646348:2022-02-03T20:24:11Z,2356,0,191,
OCESN-1209972,000115,OCESN2356F646350:2022-02-03T20:24:11Z,2356,0,192,
OCESN-1209972,000116,OCESN2356F699901:2022-02-03T20:24:11Z,2356,0,193,
OCESN-1209972,000045,OCESN2356F711290:2022-02-03T20:24:11Z,2356,0,194,
OCESN-1209972,000117,OCESN2356F723236:2022-02-03T20:24:11Z,2356,0,195,
OCESN-1209972,000118,OCESN2356F723237:2022-02-03T20:24:11Z,2356,0,196,
OCESN-1209972,000119,OCESN2358F553041:2022-01-26T20:39:16Z,2358,0,197,
OCESN-1209972,000117,OCESN2358F554357:2022-01-26T20:39:16Z,2358,0,198,
OCESN-1209972,000120,OCESN2358F641528:2022-01-27T20:27:57Z,2358,0,199,
OCESN-1209972,000121,OCESN2358F641529:2022-01-27T20:27:57Z,2358,0,200,
OCESN-1209972,000122,OCESN2358F689031:2022-01-26T20:39:16Z,2358,0,201,
OCESN-1209972,000123,OCESN2358F713143:2022-02-02T10:53:24Z,2358,0,202,
OCESN-1209972,000124,OCESN2362F519254:2022-01-26T20:39:16Z,2362,0,203,
OCESN-1209972,000125,OCESN2362F551237:2022-02-03T20:24:11Z,2362,0,204,
OCESN-1209972,000126,OCESN2362F644899:2022-02-03T20:24:11Z,2362,0,205,
OCESN-1209972,000127,OCESN2362F689241:2022-01-26T20:39:16Z,2362,0,206,
OCESN-1209972,000046,OCESN2362F718788:2022-02-02T10:53:24Z,2362,0,207,
OCESN-1209972,000128,OCESN2363F515077:2022-01-26T20:39:16Z,2363,1,208,
OCESN-1209972,000129,OCESN2363F515080:2022-01-26T20:39:16Z,2363,1,209,
OCESN-1209972,000004,OCESN2363F515081:2022-01-26T20:39:16Z,2363,1,210,
OCESN-1209972,000045,OCESN2363F549696:2022-01-26T20:39:16Z,2363,1,211,
OCESN-1209972,000130,OCESN2363F572864:2022-01-26T20:39:16Z,2363,1,212,
OCESN-1209972,000131,OCESN2363F572865:2022-01-26T20:39:16Z,2363,1,213,
OCESN-1209972,000117,OCESN2363F572866:2022-01-31T20:33:42Z,2363,1,214,
OCESN-1209972,000118,OCESN2363F572867:2022-01-31T20:33:42Z,2363,1,215,
OCESN-1209972,000132,OCESN2363F645143:2022-02-03T20:24:11Z,2363,1,216,
OCESN-1209972,000133,OCESN2363F688971:2022-01-26T20:39:16Z,2363,1,217,
OCESN-1209972,000111,OCESN2363F696406:2022-01-26T20:39:16Z,2363,1,218,
OCESN-1209972,000134,OCESN2363F704600:2022-02-03T20:24:11Z,2363,1,219,
OCESN-1209972,000046,OCESN2363F715633:2022-02-02T10:53:24Z,2363,1,220,
OCESN-1209972,000135,OCESN2364F517996:2022-01-26T20:39:16Z,2364,0,221,
OCESN-1209972,000021,OCESN2364F525000:2022-02-04T20:25:18Z,2364,0,222,
OCESN-1209972,000018,OCESN2364F538387:2022-01-26T20:39:16Z,2364,0,223,
OCESN-1209972,000136,OCESN2364F553533:2022-01-27T20:27:57Z,2364,0,224,
OCESN-1209972,000137,OCESN2365F517993:2022-01-27T20:27:57Z,2365,1,225,
OCESN-1209972,000111,OCESN2365F528387:2022-01-26T20:39:16Z,2365,1,226,
OCESN-1209972,000090,OCESN2365F647859:2022-01-27T20:27:57Z,2365,1,227,
OCESN-1209972,000138,OCESN2365F647860:2022-01-26T20:39:16Z,2365,1,228,
OCESN-1209972,000139,OCESN2365F712552:2022-02-02T10:53:24Z,2365,1,229,
OCESN-1209972,000139,OCESN2369F518575:2022-02-02T10:53:24Z,2369,1,230,
OCESN-1209972,000140,OCESN2369F551717:2022-02-03T20:24:11Z,2369,1,231,
OCESN-1209972,000124,OCESN2369F553208:2022-02-02T10:53:24Z,2369,1,232,
OCESN-1209972,000125,OCESN2369F647694:2022-02-03T20:24:11Z,2369,1,233,
OCESN-1209972,000141,OCESN2369F647695:2022-02-03T20:24:11Z,2369,1,234,
OCESN-1209972,000117,OCESN2369F704297:2022-01-31T20:33:42Z,2369,1,235,
OCESN-1209972,000142,OCESN2371F517982:2022-02-03T20:24:11Z,2371,1,236,
OCESN-1209972,000030,OCESN2371F518235:2022-01-26T20:39:16Z,2371,1,237,
OCESN-1209972,000031,OCESN2371F518236:2022-01-26T20:39:16Z,2371,1,238,
OCESN-1209972,000034,OCESN2371F642666:2022-02-03T20:24:11Z,2371,1,239,
OCESN-1209972,000018,OCESN2371F689159:2022-01-26T20:39:16Z,2371,1,240,
OCESN-1209972,000143,OCESN2377F517840:2022-01-27T20:27:57Z,2377,1,241,
OCESN-1209972,000144,OCESN2377F517841:2022-01-26T20:39:16Z,2377,1,242,
OCESN-1209972,000004,OCESN2377F517842:2022-01-26T20:39:16Z,2377,1,243,
OCESN-1209972,000001,OCESN2377F517843:2022-01-26T20:39:16Z,2377,1,244,
OCESN-1209972,000021,OCESN2377F523035:2022-01-26T20:39:16Z,2377,1,245,
OCESN-1209972,000145,OCESN2377F648012:2022-02-03T20:24:11Z,2377,1,246,
OCESN-1209972,000146,OCESN2377F648013:2022-02-03T20:24:11Z,2377,1,247,
OCESN-1209972,000147,OCESN2377F672061:2022-02-03T20:24:11Z,2377,1,248,
OCESN-1209972,000148,OCESN2377F672062:2022-02-03T20:24:11Z,2377,1,249,
OCESN-1209972,000018,OCESN2377F688930:2022-01-26T20:39:16Z,2377,1,250,
OCESN-1209972,000003,OCESN2377F689071:2022-01-26T20:39:16Z,2377,1,251,
OCESN-1209972,000139,OCESN2377F713104:2022-02-02T10:53:24Z,2377,1,252,
OCESN-1209972,000043,OCESN2400F517903:2022-01-26T20:39:16Z,2400,0,253,
OCESN-1209972,000044,OCESN2400F573531:2022-01-27T20:27:57Z,2400,0,254,
OCESN-1209972,000045,OCESN2400F689196:2022-01-26T20:39:16Z,2400,0,255,
OCESN-1209972,000046,OCESN2400F717529:2022-02-02T10:53:24Z,2400,0,256,
OCESN-1209972,000006,OCESN2404F512136:2022-01-26T20:39:16Z,2404,0,257,
OCESN-1209972,000149,OCESN2404F512137:2022-01-26T20:39:16Z,2404,0,258,
OCESN-1209972,000150,OCESN2404F647498:2022-01-27T20:27:57Z,2404,0,259,
OCESN-1209972,000151,OCESN2404F647499:2022-01-27T20:27:57Z,2404,0,260,
OCESN-1209972,000122,OCESN2404F689112:2022-01-26T20:39:16Z,2404,0,261,
OCESN-1209972,000007,OCESN2404F712086:2022-02-02T10:53:24Z,2404,0,262,
OCESN-1209972,000152,OCESN2404F712087:2022-02-02T10:53:24Z,2404,0,263,
OCESN-1209972,000153,OCESN2407F638232:2022-02-02T10:53:24Z,2407,1,264,
OCESN-1209972,000154,OCESN2407F722965:2022-02-02T10:53:24Z,2407,1,265,
OCESN-1209972,000059,OCESN2407F722966:2022-02-02T10:53:24Z,2407,1,266,
OCESN-1209972,000155,OCESN2407F722967:2022-02-03T20:24:11Z,2407,1,267,
OCESN-1209972,000059,OCESN2421F672383:2022-02-02T20:24:50Z,2421,1,268,
OCESN-1209972,000156,OCESN2421F672384:2022-02-02T20:24:50Z,2421,1,269,
OCESN-1209972,000003,OCESN2421F689161:2022-02-02T20:24:50Z,2421,1,270,
OCESN-1209972,000069,OCESN2421F716276:2022-02-02T20:24:50Z,2421,1,271,
OCESN-1209972,000157,OCESN2421F727014:2022-02-02T20:24:50Z,2421,1,272,
OCESN-1209972,000024,OCESN2430F534106:2022-01-26T20:39:16Z,2430,0,273,
OCESN-1209972,000002,OCESN2430F646083:2022-02-03T20:24:11Z,2430,0,274,
OCESN-1209972,000003,OCESN2430F710750:2022-02-03T20:24:11Z,2430,0,275,
OCESN-1209972,000158,OCESN2431F643006:2022-01-27T20:27:57Z,2431,1,276,
OCESN-1209972,000007,OCESN2431F707262:2022-02-02T10:53:24Z,2431,1,277,
OCESN-1209972,000021,OCESN2440F517749:2022-01-26T20:39:16Z,2440,0,278,
OCESN-1209972,000006,OCESN2440F517750:2022-01-26T20:39:16Z,2440,0,279,
OCESN-1209972,000150,OCESN2440F518583:2022-02-03T20:24:11Z,2440,0,280,
OCESN-1209972,000022,OCESN2440F646398:2022-02-03T20:24:11Z,2440,0,281,
OCESN-1209972,000018,OCESN2440F711255:2022-02-03T20:24:11Z,2440,0,282,
OCESN-1209972,000007,OCESN2440F711256:2022-02-03T20:24:11Z,2440,0,283,
OCESN-1209972,000159,OCESN2443F520200:2022-01-27T20:27:57Z,2443,1,284,
OCESN-1209972,000160,OCESN2443F672751:2022-02-03T20:24:11Z,2443,1,285,
OCESN-1209972,000069,OCESN2443F710743:2022-02-03T20:24:11Z,2443,1,286,
OCESN-1209972,000161,OCESN2443F720257:2022-02-03T20:24:11Z,2443,1,287,
OCESN-1209972,000071,OCESN2450F426078:2022-01-26T20:39:16Z,2450,0,288,
OCESN-1209972,000072,OCESN2450F513794:2022-01-26T20:39:16Z,2450,0,289,
OCESN-1209972,000010,OCESN2450F519773:2022-02-04T20:25:18Z,2450,0,290,
OCESN-1209972,000162,OCESN2450F522605:2022-01-31T20:33:42Z,2450,0,291,
OCESN-1209972,000003,OCESN2450F522606:2022-01-31T20:33:42Z,2450,0,292,
OCESN-1209972,000011,OCESN2450F523952:2022-02-04T20:25:18Z,2450,0,293,
OCESN-1209972,000163,OCESN2450F534882:2022-01-26T20:39:16Z,2450,0,294,
OCESN-1209972,000164,OCESN2450F557862:2022-01-31T20:33:42Z,2450,0,295,
OCESN-1209972,000165,OCESN2450F645395:2022-01-31T20:33:42Z,2450,0,296,
OCESN-1209972,000099,OCESN2450F647696:2022-01-27T20:27:57Z,2450,0,297,
OCESN-1209972,000018,OCESN2450F664376:2022-01-26T20:39:16Z,2450,0,298,
OCESN-1209972,000004,OCESN2450F733773:2022-02-06T20:27:19Z,2450,0,299,
OCESN-1209972,000166,OCESN2454F513927:2022-01-29T20:46:58Z,2454,0,300,
OCESN-1209972,000049,OCESN2454F513928:2022-01-29T20:46:58Z,2454,0,301,
OCESN-1209972,000167,OCESN2454F644939:2022-01-27T20:27:57Z,2454,0,302,
OCESN-1209972,000168,OCESN2454F644940:2022-01-27T20:27:57Z,2454,0,303,
OCESN-1209972,000122,OCESN2454F688897:2022-01-26T20:39:16Z,2454,0,304,
OCESN-1209972,000123,OCESN2454F711361:2022-02-02T10:53:24Z,2454,0,305,
OCESN-1209972,000169,OCESN2465F647080:2022-01-26T20:39:16Z,2465,1,306,
OCESN-1209972,000170,OCESN2465F647510:2022-01-27T20:27:57Z,2465,1,307,
OCESN-1209972,000171,OCESN2465F671574:2022-01-27T20:27:57Z,2465,1,308,
OCESN-1209972,000139,OCESN2465F710735:2022-02-02T10:53:24Z,2465,1,309,
OCESN-1209972,000003,OCESN2465F710736:2022-02-02T10:53:24Z,2465,1,310,
OCESN-1209972,000018,OCESN2465F710737:2022-02-02T10:53:24Z,2465,1,311,
OCESN-1209972,000014,OCESN2470F426111:2022-01-26T20:39:16Z,2470,0,312,
